 	Label	X	Y	Slice	Frame
117	Image5D_bf2983_SPOT7.tif:7-2_3_26_6-2_1_1_7-1_1:587	276.000	147.333	12	26
118	Image5D_bf2983_SPOT7.tif:3-3_3_27_2-1_1_1_3-4_1:611	282.667	221.333	13	27
119	Image5D_bf2983_SPOT7.tif:4-5_3_27_3-4_1_1_4-6_1:611	254.000	196.000	13	27
120	Image5D_bf2983_SPOT7.tif:5-5_2_27_4-6_1_1_5-6_1:611	271.333	198.667	13	27
121	Image5D_bf2983_SPOT7.tif:5-6_3_27_4-6_1_1_5-5_1:611	295.333	194.667	13	27
122	Image5D_bf2983_SPOT7.tif:6-1_3_27_5-2_1_1_6-2_1:611	298.667	172.000	13	27
123	Image5D_bf2983_SPOT7.tif:6-3_3_27_5-4_1_1_6-4_1:611	336.000	284.000	13	27
124	Image5D_bf2983_SPOT7.tif:6-4_3_27_5-4_1_1_6-3_1:611	291.333	210.667	13	27
125	Image5D_bf2983_SPOT7.tif:7-1_3_27_6-2_1_1_7-2_1:611	232.667	150.667	13	27
126	Image5D_bf2983_SPOT7.tif:7-2_3_27_6-2_1_1_7-1_1:611	273.333	145.333	13	27
127	Image5D_bf2983_SPOT7.tif:3-3_3_28_2-1_1_1_3-4_1:634	292.000	216.000	13	28
128	Image5D_bf2983_SPOT7.tif:4-5_3_28_3-4_1_1_4-6_1:634	264.000	193.333	13	28
129	Image5D_bf2983_SPOT7.tif:5-5_2_28_4-6_1_1_5-6_1:634	281.333	194.667	13	28
130	Image5D_bf2983_SPOT7.tif:5-6_3_28_4-6_1_1_5-5_1:634	309.333	195.333	13	28
131	Image5D_bf2983_SPOT7.tif:6-1_3_28_5-2_1_1_6-2_1:634	311.333	162.000	13	28
132	Image5D_bf2983_SPOT7.tif:6-3_3_28_5-4_1_1_6-4_1:634	348.667	276.667	13	28
133	Image5D_bf2983_SPOT7.tif:6-4_3_28_5-4_1_1_6-3_1:634	305.333	206.667	13	28
134	Image5D_bf2983_SPOT7.tif:7-1_3_28_6-2_1_1_7-2_1:634	243.333	146.000	13	28
135	Image5D_bf2983_SPOT7.tif:7-2_3_28_6-2_1_1_7-1_1:634	272.667	140.667	13	28
136	Image5D_bf2983_SPOT7.tif:3-3_3_29_2-1_1_1_3-4_1:658	292.000	219.333	14	29
137	Image5D_bf2983_SPOT7.tif:4-5_3_29_3-4_1_1_4-6_1:658	260.667	194.000	14	29
138	Image5D_bf2983_SPOT7.tif:5-5_2_29_4-6_1_1_5-6_1:658	287.333	199.333	14	29
139	Image5D_bf2983_SPOT7.tif:5-6_3_29_4-6_1_1_5-5_1_0:658	298.000	196.667	14	29
140	Image5D_bf2983_SPOT7.tif:6-1_3_29_5-2_1_1_6-2_1:658	310.000	173.333	14	29
141	Image5D_bf2983_SPOT7.tif:6-3_3_29_5-4_1_1_6-4_1:658	348.667	282.000	14	29
142	Image5D_bf2983_SPOT7.tif:6-4_3_29_5-4_1_1_6-3_1:658	312.000	202.667	14	29
143	Image5D_bf2983_SPOT7.tif:7-1_3_29_6-2_1_1_7-2_1:658	248.000	146.667	14	29
144	Image5D_bf2983_SPOT7.tif:7-2_3_29_6-2_1_1_7-1_1:658	276.000	144.000	14	29
145	Image5D_bf2983_SPOT7.tif:3-3_3_30_2-1_1_1_3-4_1:679	287.333	216.667	12	30
146	Image5D_bf2983_SPOT7.tif:4-5_3_30_3-4_1_1_4-6_1:679	258.667	193.333	12	30
147	Image5D_bf2983_SPOT7.tif:5-5_2_30_4-6_1_1_5-6_1:679	280.000	195.333	12	30
148	Image5D_bf2983_SPOT7.tif:6-1_3_30_5-2_1_1_6-2_1:679	302.000	166.667	12	30
149	Image5D_bf2983_SPOT7.tif:6-3_3_30_5-4_1_1_6-4_1:679	342.000	282.667	12	30
150	Image5D_bf2983_SPOT7.tif:6-4_3_30_5-4_1_1_6-3_1:679	306.000	198.000	12	30
151	Image5D_bf2983_SPOT7.tif:7-1_3_30_6-2_1_1_7-2_1:679	241.333	147.333	12	30
152	Image5D_bf2983_SPOT7.tif:7-2_3_30_6-2_1_1_7-1_1:679	276.000	144.667	12	30
153	Image5D_bf2983_SPOT7.tif:3-3_3_31_2-1_1_1_3-4_1:704	292.000	212.000	14	31
154	Image5D_bf2983_SPOT7.tif:4-5_3_31_3-4_1_1_4-6_1:704	265.333	189.333	14	31
155	Image5D_bf2983_SPOT7.tif:5-5_2_31_4-6_1_1_5-6_1:704	298.667	194.000	14	31
156	Image5D_bf2983_SPOT7.tif:6-1_3_31_5-2_1_1_6-2_1_0:704	312.667	163.333	14	31
157	Image5D_bf2983_SPOT7.tif:6-3_3_31_5-4_1_1_6-4_1:704	353.333	275.333	14	31
158	Image5D_bf2983_SPOT7.tif:6-4_3_31_5-4_1_1_6-3_1:704	312.000	196.667	14	31
159	Image5D_bf2983_SPOT7.tif:7-1_3_31_6-2_1_1_7-2_1:704	242.667	146.667	14	31
160	Image5D_bf2983_SPOT7.tif:7-2_3_31_6-2_1_1_7-1_1:704	274.000	138.667	14	31
161	Image5D_bf2983_SPOT7.tif:3-3_3_32_2-1_1_1_3-4_1:727	290.000	221.333	14	32
162	Image5D_bf2983_SPOT7.tif:4-5_3_32_3-4_1_1_4-6_1:727	263.333	196.000	14	32
163	Image5D_bf2983_SPOT7.tif:5-5_2_32_4-6_1_1_5-6_1:727	292.667	202.000	14	32
164	Image5D_bf2983_SPOT7.tif:6-3_3_32_5-4_1_1_6-4_1:727	348.000	283.333	14	32
165	Image5D_bf2983_SPOT7.tif:6-4_3_32_5-4_1_1_6-3_1:727	308.000	202.000	14	32
166	Image5D_bf2983_SPOT7.tif:7-1_3_32_6-2_1_1_7-2_1:727	243.333	154.000	14	32
167	Image5D_bf2983_SPOT7.tif:7-2_3_32_6-2_1_1_7-1_1:727	272.667	145.333	14	32
168	Image5D_bf2983_SPOT7.tif:3-3_3_33_2-1_1_1_3-4_1:749	294.000	221.333	13	33
169	Image5D_bf2983_SPOT7.tif:4-5_3_33_3-4_1_1_4-6_1:749	268.667	196.667	13	33
170	Image5D_bf2983_SPOT7.tif:5-5_2_33_4-6_1_1_5-6_1:749	297.333	198.000	13	33
171	Image5D_bf2983_SPOT7.tif:6-3_3_33_5-4_1_1_6-4_1:749	352.000	286.000	13	33
172	Image5D_bf2983_SPOT7.tif:6-4_3_33_5-4_1_1_6-3_1:749	309.333	206.667	13	33
173	Image5D_bf2983_SPOT7.tif:7-1_3_33_6-2_1_1_7-2_1:749	242.667	152.000	13	33
174	Image5D_bf2983_SPOT7.tif:7-2_3_33_6-2_1_1_7-1_1:749	282.667	141.333	13	33
175	Image5D_bf2983_SPOT7.tif:3-3_3_34_2-1_1_1_3-4_1:774	288.000	216.667	15	34
176	Image5D_bf2983_SPOT7.tif:4-5_3_34_3-4_1_1_4-6_1:774	258.667	188.000	15	34
177	Image5D_bf2983_SPOT7.tif:5-5_2_34_4-6_1_1_5-6_1:774	285.333	193.333	15	34
178	Image5D_bf2983_SPOT7.tif:6-3_3_34_5-4_1_1_6-4_1:774	350.000	274.667	15	34
179	Image5D_bf2983_SPOT7.tif:6-4_3_34_5-4_1_1_6-3_1:774	311.333	198.667	15	34
180	Image5D_bf2983_SPOT7.tif:7-1_3_34_6-2_1_1_7-2_1:774	244.667	140.667	15	34
181	Image5D_bf2983_SPOT7.tif:7-2_3_34_6-2_1_1_7-1_1:774	276.667	138.000	15	34
182	Image5D_bf2983_SPOT7.tif:3-3_3_35_2-1_1_1_3-4_1:796	270.000	219.333	14	35
183	Image5D_bf2983_SPOT7.tif:4-5_3_35_3-4_1_1_4-6_1:796	244.000	201.333	14	35
184	Image5D_bf2983_SPOT7.tif:5-5_2_35_4-6_1_1_5-6_1:796	280.000	202.667	14	35
185	Image5D_bf2983_SPOT7.tif:6-3_3_35_5-4_1_1_6-4_1:796	332.000	281.333	14	35
186	Image5D_bf2983_SPOT7.tif:6-4_3_35_5-4_1_1_6-3_1:796	282.667	214.667	14	35
187	Image5D_bf2983_SPOT7.tif:7-1_3_35_6-2_1_1_7-2_1:796	226.000	155.333	14	35
188	Image5D_bf2983_SPOT7.tif:7-2_3_35_6-2_1_1_7-1_1:796	250.667	146.000	14	35
189	Image5D_bf2983_SPOT7.tif:3-3_3_36_2-1_1_1_3-4_1:817	257.333	226.667	12	36
190	Image5D_bf2983_SPOT7.tif:4-5_3_36_3-4_1_1_4-6_1:817	225.333	200.000	12	36
191	Image5D_bf2983_SPOT7.tif:6-3_3_36_5-4_1_1_6-4_1:817	320.667	289.333	12	36
192	Image5D_bf2983_SPOT7.tif:6-4_3_36_5-4_1_1_6-3_1:817	270.667	221.333	12	36
193	Image5D_bf2983_SPOT7.tif:6-5_3_36_5-5_1_1_6-6_1:817	272.000	197.333	12	36
194	Image5D_bf2983_SPOT7.tif:6-6_3_36_5-5_1_1_6-5_1:817	247.333	203.333	12	36
195	Image5D_bf2983_SPOT7.tif:7-1_3_36_6-2_1_1_7-2_1:817	216.667	157.333	12	36
196	Image5D_bf2983_SPOT7.tif:7-2_3_36_6-2_1_1_7-1_1:817	254.667	154.667	12	36
197	Image5D_bf2983_SPOT7.tif:3-3_3_37_2-1_1_1_3-4_1:843	266.000	242.000	15	37
198	Image5D_bf2983_SPOT7.tif:4-5_3_37_3-4_1_1_4-6_1:843	244.000	208.000	15	37
199	Image5D_bf2983_SPOT7.tif:6-3_3_37_5-4_1_1_6-4_1:843	326.000	298.000	15	37
200	Image5D_bf2983_SPOT7.tif:6-4_3_37_5-4_1_1_6-3_1:843	290.667	222.000	15	37
201	Image5D_bf2983_SPOT7.tif:6-5_3_37_5-5_1_1_6-6_1_0:843	282.000	208.000	15	37
202	Image5D_bf2983_SPOT7.tif:6-6_3_37_5-5_1_1_6-5_1:843	270.000	214.000	15	37
203	Image5D_bf2983_SPOT7.tif:7-1_3_37_6-2_1_1_7-2_1:843	224.667	172.000	15	37
204	Image5D_bf2983_SPOT7.tif:7-2_3_37_6-2_1_1_7-1_1_0:843	256.667	168.000	15	37
205	Image5D_bf2983_SPOT7.tif:3-3_3_38_2-1_1_1_3-4_1:865	292.000	218.000	14	38
206	Image5D_bf2983_SPOT7.tif:4-5_3_38_3-4_1_1_4-6_1:865	267.333	191.333	14	38
207	Image5D_bf2983_SPOT7.tif:6-3_3_38_5-4_1_1_6-4_1:865	352.667	286.667	14	38
208	Image5D_bf2983_SPOT7.tif:6-4_3_38_5-4_1_1_6-3_1:865	312.000	208.000	14	38
209	Image5D_bf2983_SPOT7.tif:6-6_3_38_5-5_1_1_6-5_1:865	296.000	200.667	14	38
210	Image5D_bf2983_SPOT7.tif:7-1_3_38_6-2_1_1_7-2_1:865	248.000	151.333	14	38
211	Image5D_bf2983_SPOT7.tif:3-3_3_39_2-1_1_1_3-4_1:887	290.000	220.667	13	39
